FIRE,X11_Open_water,X31_Barren_land_rock_sand_clay,X41_Deciduous_forest,X42_Evergreen_forest,X43_Mixed_forest,X52_Shrub_scrub,X71_Grassland_herbaceous,X81_Pasture_hay,X82_Cultivated_crops,X90_Woody_wetlands,X95_Emergent_herbaceous_wetlands,X12_Perennial_ice_snow,pop_year,nb_feux_voisins_lag,av_temp_hi,av_temp_lo,av_temp_mean,av_precip,av_wind_speed,av_cloud_cover,av_humidity,county_size,nb_feux_lag,percentage_area_burned_prev_week,XX_Developed,.pred_NON_FEU,.pred_FEU
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,23,30.7636363636364,14.75,23.1454545454545,0.210909090909091,22.0681818181818,10.2454545454545,33.7754545454545,343353,0,0,229.8402,0.5646481004552844,0.4353518995447155
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,32,31.9863636363636,15.8181818181818,24.3,0.201363636363636,21.4090909090909,8.33181818181818,34.6659090909091,343353,1,8.737363587910983e-7,229.8402,0.6215309463050661,0.3784690536949337
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,27,33.9,17.2136363636364,25.9818181818182,0,22.6272727272727,2.46818181818182,29.6904545454545,343353,0,0,229.8402,0.5618394895903012,0.43816051040969906
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,19,33.8318181818182,16.9772727272727,25.95,0,22.4954545454545,3.16818181818182,30.0954545454545,343353,0,0,229.8402,0.5562253626061742,0.44377463739382594
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,22,33.4954545454545,17.9727272727273,26.1363636363636,0,23.9454545454545,8.62727272727273,31.9895454545455,343353,0,0,229.8402,0.513147732194119,0.486852267805881
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,25,34.3,18.2636363636364,26.6909090909091,0,23.2090909090909,10.3136363636364,31.3945454545455,343353,0,0,229.8402,0.4460591502203698,0.5539408497796302
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,30,35.8818181818182,19.7181818181818,28.1409090909091,0.005,21.5818181818182,11.0590909090909,33.0081818181818,343353,0,0,229.8402,0.49738316339036454,0.5026168366096355
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,31,36.8681818181818,20.6409090909091,28.9227272727273,0.005,21.15,8.23636363636364,34.5227272727273,343353,1,5.824909058607323e-7,229.8402,0.501796827353757,0.4982031726462431
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,25,35.7227272727273,20.1545454545455,28.1,0.005,21.7318181818182,8.30909090909091,36.5931818181818,343353,0,0,229.8402,0.45738570158129127,0.5426142984187085
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,27,36.5590909090909,20.7863636363636,28.8,0,21.9318181818182,7.3,35.3340909090909,343353,0,0,229.8402,0.43204117745807147,0.5679588225419284
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,30,35.4090909090909,20.6136363636364,28.0363636363636,0.253636363636364,20.6318181818182,11.2545454545455,39.4345454545455,343353,2,5.824909058607323e-7,229.8402,0.5600131736382515,0.4399868263617486
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,18,35.5181818181818,20.4863636363636,28.0727272727273,0.253636363636364,18.8090909090909,11.8590909090909,38.4468181818182,343353,0,0,229.8402,0.41503458898985457,0.5849654110101451
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,24,33.6818181818182,19.0090909090909,26.3772727272727,0.253636363636364,19.7545454545455,11.5863636363636,43.4145454545455,343353,0,0,229.8402,0.4245621606431071,0.5754378393568924
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,12,34.05,18.3863636363636,26.3090909090909,0,19.6818181818182,6.44545454545455,39.9495454545455,343353,0,0,229.8402,0.5397736525639105,0.46022634743608937
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,16,34.7045454545455,18.2272727272727,26.5045454545455,0,19.1181818181818,5.64090909090909,36.3554545454545,343353,0,0,229.8402,0.45036925078211754,0.5496307492178824
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,21,35.0045454545455,17.7454545454545,26.4454545454545,0,17.0136363636364,7.65,33.3327272727273,343353,0,0,229.8402,0.5441908969235838,0.455809103076416
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,22,34.7545454545455,17.5590909090909,26.1954545454545,0,19.3545454545455,10.4363636363636,32.8840909090909,343353,0,0,229.8402,0.5770955036983212,0.4229044963016789
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,13,32.0772727272727,16.8545454545455,24.4181818181818,2.31181818181818,20.4090909090909,18.3409090909091,42.4154545454545,343353,1,7.371422413667566e-4,229.8402,0.6441392933643846,0.3558607066356157
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,13,30.2590909090909,16.1409090909091,23.0318181818182,2.31181818181818,20.7363636363636,18.8818181818182,47.3290909090909,343353,0,0,229.8402,0.6078038564688398,0.39219614353116034
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,18,29.7818181818182,14.9409090909091,22.1045454545455,2.31181818181818,16.7363636363636,16.2363636363636,48.0068181818182,343353,0,0,229.8402,0.5394853053128914,0.4605146946871086
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,9,28.7954545454545,14.1772727272727,21.2045454545455,0.155,17.6090909090909,14.9227272727273,44.9545454545455,343353,0,0,229.8402,0.4710916640266902,0.5289083359733099
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,6,26.7772727272727,13.5818181818182,19.9636363636364,0.847727272727273,19.3318181818182,22.2590909090909,50.2163636363636,343353,0,0,229.8402,0.6910402312840692,0.30895976871593106
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,4,23.1090909090909,12.2590909090909,17.3954545454545,1.83045454545455,21.9772727272727,30.4227272727273,59.0031818181818,343353,0,0,229.8402,0.7337589463040244,0.26624105369597567
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,4,21.9,10.4363636363636,15.7227272727273,1.67545454545455,18.5363636363636,24.7681818181818,64.7945454545455,343353,0,0,229.8402,0.7723338121705678,0.22766618782943207
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,3,20.7454545454545,9.64545454545455,14.7181818181818,1.78909090909091,16.4545454545455,29.1954545454545,68.8640909090909,343353,1,8.737363587910983e-7,229.8402,0.7697838454922198,0.23021615450778016
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,0,18.4454545454545,8.2,12.8727272727273,2.20636363636364,15.3136363636364,36.3772727272727,72.0813636363636,343353,0,0,229.8402,0.89257242362909,0.10742757637091006
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,2,16.7681818181818,7.35,11.6636363636364,2.57909090909091,15.9181818181818,40.1909090909091,76.0045454545455,343353,0,0,229.8402,0.9275592139385782,0.07244078606142208
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,2,15.3863636363636,7.99545454545455,11.3454545454545,6.13181818181818,19.2409090909091,54.9545454545455,80.9954545454545,343353,0,0,229.8402,0.9860428621619394,0.013957137838060747
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,0,15.1045454545455,9.18181818181818,11.8818181818182,10.0390909090909,21.3545454545455,65.3681818181818,85.5404545454546,343353,0,0,229.8402,0.9148247535322176,0.08517524646778227
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,0,13.7590909090909,10.2181818181818,11.9090909090909,12.3872727272727,23.6363636363636,87.6181818181818,87.8895454545455,343353,0,0,229.8402,0.8151075914040337,0.18489240859596626
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28038,0,13.7363636363636,8.4727272727272709,10.9454545454545,8.57045454545455,22.4090909090909,68.1045454545455,83.0877272727273,343353,0,0,229.8402,0.9837696592917503,0.01623034070824992
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,0,12.5681818181818,5.38181818181818,8.59090909090909,3.14045454545455,20.6409090909091,44.3818181818182,74.7945454545455,343353,0,0,229.8402,0.9890558995154904,0.010944100484509696
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,0,13.9590909090909,4.04545454545455,8.24090909090909,0.233636363636364,17.1272727272727,19.3954545454545,71.8963636363636,343353,0,0,229.8402,0.9640966288841609,0.03590337111583915
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,0,13.7409090909091,3.45909090909091,7.82272727272727,0.0972727272727273,14.0318181818182,18.2681818181818,72.0840909090909,343353,0,0,229.8402,0.9663323431698754,0.03366765683012486
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,1,15.5318181818182,5.12272727272727,9.36363636363636,0.0813636363636364,12.8090909090909,26.8454545454545,77.5245454545455,343353,0,0,229.8402,0.9496550576395761,0.050344942360424076
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,2,16.65,6.23636363636364,10.5681818181818,0.0813636363636364,14.2090909090909,28.4954545454545,75.1245454545455,343353,0,0,229.8402,0.9357977054722236,0.06420229452777626
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,3,17.2045454545455,7.24090909090909,11.45,2.15818181818182,17.6272727272727,31.65,76.0427272727273,343353,0,0,229.8402,0.9619709455403096,0.038029054459690494
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,1,18.4363636363636,7.94545454545455,12.5909090909091,3.10181818181818,19.8090909090909,24.3681818181818,74.0709090909091,343353,0,0,229.8402,0.9023445581394598,0.09765544186054018
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,0,18.85,8.58636363636364,13.1636363636364,3.10181818181818,19.9863636363636,27.6727272727273,73.7986363636364,343353,0,0,229.8402,0.9094343711422863,0.09056562885771349
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,3,19.5954545454545,7.9,13.1727272727273,1.16590909090909,21.0272727272727,21.6363636363636,64.5690909090909,343353,0,0,229.8402,0.8880215562676723,0.11197844373232747
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,3,20.2181818181818,6.34545454545455,12.6909090909091,0.0318181818181818,18.15,14.2,56.7181818181818,343353,0,0,229.8402,0.8186421024209055,0.1813578975790943
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,10,20.9681818181818,6.89545454545455,13.5636363636364,0.119090909090909,18.7318181818182,15.5863636363636,53.7122727272727,343353,0,0,229.8402,0.8183384091335166,0.18166159086648337
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,7,22.0136363636364,8.21818181818182,14.8909090909091,0.197727272727273,16.8863636363636,17.6045454545455,57.5627272727273,343353,0,0,229.8402,0.7868233709990435,0.2131766290009565
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,4,23.4727272727273,10.1818181818182,16.7272727272727,0.781818181818182,17.4772727272727,22.1090909090909,57.8154545454545,343353,0,0,229.8402,0.7820520362721265,0.2179479637278738
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,7,23.6545454545455,10.2772727272727,16.9272727272727,0.694545454545455,19.6181818181818,19.0363636363636,49.8181818181818,343353,0,0,229.8402,0.765607453295227,0.2343925467047728
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,12,22.0363636363636,8.8,15.4818181818182,1.56772727272727,21.4727272727273,25.3681818181818,51.3309090909091,343353,0,0,229.8402,0.5675079626073192,0.4324920373926808
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,5,22.9454545454545,8.22727272727273,15.7090909090909,0.974545454545454,22.0772727272727,17.3409090909091,44.8031818181818,343353,0,0,229.8402,0.6719030599816014,0.32809694001839906
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,15,23.5590909090909,9.35,16.4863636363636,1.53818181818182,22.1636363636364,24.0681818181818,49.9495454545455,343353,3,1.7795097174045372e-5,229.8402,0.4868452289806624,0.5131547710193377
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,16,27.7136363636364,11.6272727272727,19.8,1.27090909090909,21.5409090909091,11.7318181818182,42.9536363636364,343353,0,0,229.8402,0.5901803276818269,0.40981967231817346
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,11,28.1272727272727,12.7,20.5454545454545,1.28681818181818,22.0227272727273,13.9363636363636,45.2468181818182,343353,0,0,229.8402,0.5789986090173499,0.42100139098265066
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,16,26.7272727272727,12.75,19.7863636363636,1.04727272727273,22.3909090909091,18.7636363636364,45.3440909090909,343353,0,0,229.8402,0.565466734462129,0.43453326553787136
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,13,25.4136363636364,12.7045454545455,19.0227272727273,0.263181818181818,22.25,28.4136363636364,50.1718181818182,343353,0,0,229.8402,0.5920375941085293,0.40796240589147065
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,22,26.5954545454545,13.4,20.0318181818182,0.247272727272727,20.5,26.9409090909091,52.0209090909091,343353,0,0,229.8402,0.5586314675386098,0.4413685324613903
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,15,28.8636363636364,14.7454545454545,21.9363636363636,0.159545454545455,21.3090909090909,22.5545454545455,50.2240909090909,343353,1,1.4562272646518305e-6,229.8402,0.4786984029326957,0.5213015970673041
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,32,32.8318181818182,17.4681818181818,25.3772727272727,0.0359090909090909,24.3681818181818,11.8909090909091,44.5313636363636,343353,1,1.4562272646518305e-6,229.8402,0.529070716464237,0.4709292835357631
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,33,34.5181818181818,18.7090909090909,26.9,0.0277272727272727,24.6772727272727,9.80454545454545,39.5786363636364,343353,0,0,229.8402,0.45161339351188934,0.5483866064881107
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,25,36.3590909090909,19.9045454545455,28.5045454545455,0.00954545454545454,25.7545454545455,6.05909090909091,35.8113636363636,343353,1,7.281136323259153e-7,229.8402,0.5424038225807517,0.457596177419248
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,30,36.7136363636364,20.6181818181818,29.0681818181818,0,22.7636363636364,6.18636363636364,34.1736363636364,343353,0,0,229.8402,0.4375898396654296,0.5624101603345703
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,24,35.2954545454545,20.6545454545455,28.2636363636364,0.0259090909090909,22.85,11.7545454545455,39.2795454545455,343353,0,0,229.8402,0.4788020617142629,0.5211979382857371
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,20,34.9590909090909,20.8727272727273,28.0454545454545,0.04,20.7318181818182,12.3772727272727,41.5072727272727,343353,1,2.9124545293036615e-7,229.8402,0.5209111594561507,0.4790888405438495
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,28,33.7590909090909,19.5409090909091,26.7272727272727,0.04,20.8909090909091,11.1272727272727,44.1213636363636,343353,1,1.4562272646518305e-6,229.8402,0.5165826366193385,0.48341736338066144
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,23,35.55,20.0090909090909,27.8318181818182,0.0140909090909091,20.4090909090909,5.14090909090909,37.8572727272727,343353,0,0,229.8402,0.41068349656408626,0.5893165034359131
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,39,34.9636363636364,19.7772727272727,27.3090909090909,0.00863636363636364,20.4454545454545,5.50909090909091,40.0177272727273,343353,0,0,229.8402,0.4483011737346863,0.5516988262653135
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,23,34.6863636363636,19.0818181818182,26.8772727272727,0.00863636363636364,19.4681818181818,7.69545454545455,39.2504545454545,343353,0,0,229.8402,0.4180218923179047,0.5819781076820948
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,26,34.1272727272727,18.2681818181818,26.0909090909091,0.00863636363636364,18.1818181818182,10.2545454545455,42.3968181818182,343353,1,2.912454529303661e-6,229.8402,0.5125917253135938,0.4874082746864063
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,20,34.7636363636364,18.2727272727273,26.4818181818182,0.0718181818181818,18.9181818181818,9.58636363636364,39.2027272727273,343353,0,0,229.8402,0.4191673147246039,0.580832685275396
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,18,33.9,17.5909090909091,25.7545454545455,0.0718181818181818,19.5681818181818,8.08181818181818,38.5559090909091,343353,0,0,229.8402,0.6199429183473824,0.38005708165261815
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,16,33.9818181818182,17.4318181818182,25.7636363636364,0.0718181818181818,22.1545454545455,5.71818181818182,35.3804545454545,343353,0,0,229.8402,0.5841408058965019,0.4158591941034983
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,22,31.2045454545455,16.55,23.8090909090909,0.293636363636364,22.3272727272727,16.3045454545455,41.2677272727273,343353,0,0,229.8402,0.6235852321641556,0.3764147678358446
FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,13,32.2181818181818,16.2136363636364,24.0045454545455,0.226818181818182,19.7,14.3772727272727,39.3022727272727,343353,0,0,229.8402,0.6430127854924699,0.3569872145075304
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,13,30.1045454545455,15.6045454545455,22.5318181818182,0.267272727272727,18.3954545454545,17.1818181818182,45.3222727272727,343353,1,2.9124545293036612e-8,229.8402,0.5520880585327836,0.44791194146721636
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,19,31.1727272727273,15.1318181818182,22.8681818181818,0.0404545454545455,16.2909090909091,7.05909090909091,43.0472727272727,343353,0,0,229.8402,0.4959084220702055,0.5040915779297945
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,16,30.3272727272727,15.3727272727273,22.4681818181818,0.112727272727273,15.8045454545455,10.3545454545455,44.7654545454545,343353,0,0,229.8402,0.46170733737727193,0.5382926626227282
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,8,29.2045454545455,14.8681818181818,21.6,0.195454545454545,15.7818181818182,10.7045454545455,47.1881818181818,343353,0,0,229.8402,0.42078082416522117,0.5792191758347788
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,15,27.7863636363636,13.6727272727273,20.2227272727273,0.237272727272727,16.3772727272727,13.8,48.7495454545455,343353,0,0,229.8402,0.5090948642100506,0.4909051357899493
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,13,23.3681818181818,11.1772727272727,16.75,1.22181818181818,17.9409090909091,20.1045454545455,55.2472727272727,343353,0,0,229.8402,0.7659140270111531,0.23408597298884737
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,9,20.0545454545455,8.38181818181818,13.7136363636364,2.01181818181818,17.2090909090909,21.7318181818182,62.1363636363636,343353,0,0,229.8402,0.8681164382848431,0.13188356171515656
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,8,17.7318181818182,6.29545454545454,11.6090909090909,2.54818181818182,17.5136363636364,21.1954545454545,67.0863636363636,343353,0,0,229.8402,0.904348712679061,0.09565128732093887
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,7,16.1545454545455,4.8,9.96818181818182,1.65545454545455,18.3,18.0727272727273,66.4672727272727,343353,0,0,229.8402,0.9298219982193031,0.07017800178069662
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,11,15.0727272727273,4.15454545454545,9.16363636363636,1.09409090909091,19.3590909090909,22.5090909090909,65.7163636363636,343353,0,0,229.8402,0.93339211143941625,0.0666078885605834
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,2,13.8,5.17727272727273,9.12272727272727,1.74954545454545,21.6636363636364,44.9636363636364,71.3190909090909,343353,0,0,229.8402,0.9822916138012047,0.017708386198795407
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,0,12.2090909090909,4.86818181818182,8.37727272727273,3.58545454545455,23.0136363636364,57.1227272727273,75.7190909090909,343353,0,0,229.8402,0.9890172090392998,0.010982790960700171
NON_FEU,49.293,26.271,39.3714,659.8764,78.9543,1185.0624,1555.3017,65.8188,1715.6529,37.9413,85.5594,0,28017,0,11.6727272727273,5.31818181818182,8.45,4.08909090909091,26.0681818181818,60.4545454545455,79.5663636363636,343353,0,0,229.8402,0.992711165083256,0.007288834916744127
FEU,1353.5604,66.8358,409.3551,8341.3899,756.2718,1886.7672,1147.9743,164.0196,0.5814,18.7344,81.882,0,134843,2,11.5636363636364,5.36818181818182,8.29545454545454,3.64045454545455,19.5818181818182,25.8590909090909,83.0936363636364,1048248,0,0,781.6851,0.5008372253485435,0.49916277465145664
FEU,1353.5604,66.8358,409.3551,8341.3899,756.2718,1886.7672,1147.9743,164.0196,0.5814,18.7344,81.882,0,134843,3,12.7590909090909,6.36818181818182,9.27272727272727,3.86590909090909,20.8363636363636,26.3363636363636,82.7381818181818,1048248,1,9.539727240118752e-9,781.6851,0.5504744354165808,0.4495255645834192
FEU,1353.5604,66.8358,409.3551,8341.3899,756.2718,1886.7672,1147.9743,164.0196,0.5814,18.7344,81.882,0,134843,2,12.8636363636364,5.93181818181818,9.04545454545454,2.28727272727273,19.1954545454545,21.8409090909091,83.9586363636364,1048248,1,1.1447672688142501e-6,781.6851,0.5432182512737527,0.4567817487262474
NON_FEU,1353.5604,66.8358,409.3551,8341.3899,756.2718,1886.7672,1147.9743,164.0196,0.5814,18.7344,81.882,0,134843,6,12.4727272727273,5.09545454545455,8.43181818181818,1.05227272727273,22.5363636363636,14.7,78.9031818181818,1048248,2,4.96065816486175e-6,781.6851,0.2478928749523559,0.7521071250476442
FEU,1353.5604,66.8358,409.3551,8341.3899,756.2718,1886.7672,1147.9743,164.0196,0.5814,18.7344,81.882,0,134843,3,10.8954545454545,4.74545454545455,7.71363636363636,6.92045454545454,27.1272727272727,23.3909090909091,79.9504545454545,1048248,0,0,781.6851,0.5985492185899873,0.4014507814100131
