county,nb_feux,area_burned,pop_year,nb_feux_voisins,cause_feu,nb_feux_main_cause,X11_Open_water,X21_Developed_open_space,X22_Developed_low_intensity,X23_Developed_medium_intensity,X24_Developed_high_intensity,X31_Barren_land_rock_sand_clay,X41_Deciduous_forest,X42_Evergreen_forest,X43_Mixed_forest,X52_Shrub_scrub,X71_Grassland_herbaceous,X81_Pasture_hay,X82_Cultivated_crops,X90_Woody_wetlands,X95_Emergent_herbaceous_wetlands,X0_0,X12_Perennial_ice_snow,annee,av_temp_mean,av_temp_hi,av_temp_lo,av_precip,av_wind_speed,av_cloud_cover,av_humidity,av_temp_mean_growth,av_temp_hi_growth
13237,397,1313,19997,2189,Debris.Burning,229,108.5706,75.1788,12.3696,3.6216,1.2672,5.1138,302.7735,420.8238,167.1903,55.7793,79.2801,137.5758,2.3184,37.2816,0.4554,0,0,2010,16.886363636363637,34.3454545454545,-2.81818181818182,3.2866958041958036,12.798426573426564,24.20008741258741,69.27748251748253,-0.024304406519694833,-0.007095926412616535
13241,213,1907,15658,2411,Arson,79,19.1619,100.8549,8.0397,2.5911,0.6993,0.6246,644.8239,185.0301,658.1898,9.1332,20.5641,53.7516,1.2744,1.0881,0.1845,0,0,2010,13.582255244755245,31.7681818181818,-6.50454545454545,4.086127622377622,12.35594405594406,41.12194055944056,68.3902972027972,-0.09497705596964119,0.021037253469684214
13243,302,1290,7755,791,Debris.Burning,191,7.2567,43.146,4.5108,0.7875,0.2313,0.5382,98.3862,490.5459,168.6321,82.809,101.0376,7.1109,372.3444,158.3694,3.3822,0,0,2010,18.079895104895108,35.8863636363636,-2.01363636363636,2.2032430069930067,14.480244755244755,22.737325174825177,69.31838286713287,-0.023739802401167177,-0.010651629072683565
13245,471,1553,200163,3885,Arson,243,30.96,158.3586,164.2005,63.7461,27.378,16.4223,217.1934,318.5352,73.0656,87.2766,130.8339,100.5894,77.8707,269.1414,7.6212,0,0,2010,17.46206293706294,35.0727272727273,-2.51363636363636,2.2284178321678323,17.326048951048957,26.877622377622373,65.52937062937062,-0.017419522898119807,0.03265524625267643
13249,152,687,4363,1848,Debris.Burning,83,2.9097,24.1137,3.7584,0.9576,0.4545,0.3276,65.4264,219.1194,134.7867,33.6816,67.1346,12.1275,85.9869,59.31,0.7497,0,0,2010,17.5375,35.8863636363636,-2.98181818181818,3.4025000000000003,16.964335664335664,28.523688811188816,68.29435314685314,-0.040813738992944465,0.014390337915970485
13251,828,4083,14979,3543,Debris.Burning,491,27.4302,81.7407,26.2098,4.8276,0.9243,0.621,83.7702,686.9016,30.132,129.1158,113.3271,44.4294,590.4792,952.8642,28.8909,0,0,2010,18.211451048951048,35.1181818181818,-1.80454545454545,1.9612674825174825,15.481293706293714,28.287237762237762,74.40902972027972,0.017544198964106167,0.03150867823765122
13253,532,1708,9044,3065,Debris.Burning,355,87.075,40.6251,11.1375,1.5957,0.5193,0.8847,11.2734,264.6081,13.4316,28.9899,31.2525,20.2185,459.7623,180.0954,11.5434,0,0,2010,18.80664335664336,35.4818181818182,-0.859090909090909,2.742482517482518,17.400524475524477,20.535402097902097,69.32482517482516,-0.06009933201995001,-0.014020462296322882
13255,342,809,61216,1812,Debris.Burning,214,18.477,60.4143,34.6428,7.8372,3.9006,2.1636,194.2092,154.341,45.2079,13.7925,25.6428,192.5073,2.9403,59.2884,4.5108,0,0,2010,16.64265734265734,34.0272727272727,-3.65,3.2752447552447554,15.469580419580423,32.019755244755245,68.87575174825174,0.02023100200753889,-0.007293462405516515
13257,385,926,25805,1218,Debris.Burning,174,17.46,57.8601,24.2235,5.616,2.1285,2.8656,336.4209,69.9885,108.3051,15.5088,31.9401,126.5391,0.1071,7.9623,1.1304,0,0,2010,16.547814685314684,33.5818181818182,-3.37272727272727,3.3223951048951053,16.03592657342657,29.290646853146857,63.72232517482518,-0.018680358947541748,-0.03260442582165812
13259,332,1463,5648,982,Debris.Burning,216,30.2706,34.9812,5.8248,1.1988,0.5391,2.6496,237.0213,511.2891,223.8561,113.6682,118.3491,12.8205,121.4226,108.2745,2.9349,0,0,2010,17.65751748251749,36.3954545454545,-3.04545454545455,2.058653846153846,15.6583916083916,26.951048951048953,68.52798076923077,-0.04324997754975119,-0.0032366488236049464
13261,562,1977,33009,2415,Debris.Burning,294,43.8399,73.6272,22.1184,4.8816,2.3112,2.3778,92.8413,457.2333,212.7645,32.4162,91.4328,16.8696,744.7554,320.4819,9.7191,0,0,2010,18.71835664335664,36.0909090909091,-1.58636363636364,2.6155332167832164,19.635227272727274,29.132255244755246,67.9916804029304,-0.11867563399762088,0.041721332983470596
13263,404,1961,6681,2486,Debris.Burning,181,14.7033,50.4891,17.8461,2.2221,0.5859,7.5978,485.7948,541.1754,111.1365,91.6209,157.6908,122.6592,3.8484,75.9573,3.6324,0,0,2010,17.939160839160838,35.4409090909091,-2.44090909090909,2.9601136363636362,16.183129370629377,28.198688811188813,67.20099650349651,-0.03754703368416572,-0.02010808093502497
13267,773,2069,23885,7448,Debris.Burning,418,30.3066,105.3387,39.9303,8.0775,1.6398,5.4837,15.3576,758.808,44.8596,167.8383,144.738,167.3748,384.1182,776.8368,35.7381,0,0,2010,18.580944055944048,35.85,-0.595454545454545,2.70173951048951,15.19187062937063,30.596503496503498,74.09189685314686,-0.09881337826917393,0.02936570086139475
13269,467,2758,8861,2853,Debris.Burning,210,12.8871,55.3392,15.2127,2.2527,0.5148,12.096,227.5749,453.7701,165.9195,85.2543,213.1704,92.5983,188.8083,227.7612,7.0623,0,0,2010,17.77902097902098,35.3090909090909,-2.19545454545455,4.152797202797204,16.24047202797203,27.20917832167832,69.39165209790211,-0.02144928964238846,0.003228722717293942
13271,1045,3058,14036,7454,Debris.Burning,527,24.8958,75.0528,14.8077,2.4129,0.9054,1.863,25.6482,909.4806,41.0391,96.8463,137.9943,40.6143,291.4443,537.1902,24.6627,0,0,2010,18.727010489510494,35.5090909090909,-0.504545454545455,2.527054195804196,15.331293706293703,27.821678321678323,68.4769493006993,-0.1191450257523953,0.020376175548589188
13275,680,2481,43725,3467,Debris.Burning,457,15.2649,78.6447,26.7111,7.0236,3.2139,1.1457,14.9598,673.5969,66.0123,32.8563,43.9947,12.141,490.2561,383.0058,14.4864,0,0,2010,19.331293706293707,36.0636363636364,0.136363636363636,2.855541958041958,16.518618881118886,28.811625874125873,70.55158216783217,-0.030990768669913925,0.007108403148008384
13277,743,1736,39260,3935,Debris.Burning,456,22.8294,51.6411,27.5283,8.0199,4.842,0.5949,5.1336,161.6535,11.9088,3.0582,17.1864,9.6057,402.0318,223.9497,8.5383,0,0,2010,18.913199300699297,35.6590909090909,0.0818181818181819,2.3560926573426584,16.149038461538467,28.385664335664337,68.72186188811189,-0.04411642564477218,0.02602668061731462
13279,1071,2675,26643,4878,Debris.Burning,528,20.6127,52.3872,25.6626,5.3307,2.3634,1.2744,8.7768,344.1348,24.3135,77.7555,52.2027,94.4865,181.7118,301.311,10.4589,0,0,2010,18.754895104895102,36.2909090909091,-0.622727272727273,2.1242569930069926,16.11896853146853,30.171328671328673,70.40552447552447,-0.09146501996105176,0.04080302437752656
13283,670,1276,6872,5138,Debris.Burning,327,8.5518,33.2451,7.7103,0.8811,0.2295,0.3789,17.1765,316.3617,23.0112,46.0908,60.4836,16.9443,88.0209,179.8425,8.9343,0,0,2010,18.486013986013987,35.9045454545455,-1.13181818181818,0,14.861625874125869,29.072552447552447,71.66024475524476,-0.1681632860498381,0.07391461977703488
13285,351,1859,62844,1713,Debris.Burning,185,94.5423,74.916,41.7447,9.9387,4.4577,5.9184,348.6465,510.7635,110.3697,62.424,74.538,207.1296,0,64.9656,4.896,0,0,2010,15.758479020979017,34.9772727272727,-4.83636363636364,3.0980332167832167,15.663986013986007,22.024300699300696,77.0366958041958,-0.02116826716752242,0.024906766116142846
13287,466,1591,9213,3714,Debris.Burning,289,17.0523,39.2895,18.4392,2.7351,0.7794,0.6849,9.513,232.5024,37.0521,8.1135,34.2792,10.989,489.7314,227.0241,7.7229,0,0,2010,18.914597902097892,35.8136363636364,-0.486363636363636,2.6137587412587413,16.37141608391609,28.620716783216775,67.90638111888111,-0.10943592314912466,0.0337181842036235
13289,995,3243,9785,5986,Debris.Burning,449,19.6236,83.2518,34.4412,11.9286,8.2863,22.8384,234.8352,466.3449,250.7265,73.6677,169.4313,68.364,117.2979,303.984,12.4875,0,0,2010,17.483129370629374,35.5590909090909,-2.55454545454545,4.189239510489509,17.61110139860139,26.85367132867133,72.50258741258742,-0.021698936428308113,0.00785879927853555
13291,488,1532,19265,2244,Debris.Burning,302,18.8523,95.967,9.8244,2.6307,0.7218,1.6848,733.6566,81.2412,459,10.6155,22.0086,96.0561,1.6704,0.54990000000000006,0.5031,0,0,2010,14.041958041958043,31.8363636363636,-6.06818181818182,3.7327010489510495,13.731555944055948,38.78173076923076,68.20012237762238,-0.027608085380658624,0.06137293529322666
13293,658,3425,27374,2435,Debris.Burning,391,16.2774,50.3946,15.6591,2.9745,1.4616,1.2312,447.0588,401.3388,79.1199,43.6131,86.1912,159.858,5.4936,53.1216,2.133,0,0,2010,18.28050699300699,35.2,-1.85454545454545,3.254248251748252,17.07106643356643,27.748688811188817,69.15342657342657,0.006751763183971484,3.87546828576181e-4
13295,707,3055,64849,3575,Debris.Burning,379,8.721,154.9431,59.9472,16.1415,6.0273,1.2798,897.3288,146.7108,207.3843,42.039,53.5068,433.0476,11.5641,3.798,0.6561,0,0,2010,15.325262237762237,34.1863636363636,-5.49545454545455,2.706022727272727,15.996590909090905,36.8069055944056,69.92461538461538,-0.07426162066444125,0.03041512535963808
13297,304,1026,71708,475,Debris.Burning,146,20.754,135.4185,84.1734,20.916,7.3368,6.7446,349.1829,269.3601,115.6176,24.9579,45.1062,369.8235,3.258,73.5147,2.3526,0,0,2010,16.11258741258741,33.9681818181818,-3.95454545454545,3.322237762237762,16.713024475524474,22.502272727272725,66.17866258741259,-0.0475812548647101,-0.008359872611466895
13299,1114,208043,35897,8408,Debris.Burning,491,14.0301,153.774,75.8322,11.3022,4.8987,1.2267,24.3891,1239.9903,5.346,368.9298,370.9332,137.0106,233.2566,2870.0703,246.2256,0,0,2010,19.18968531468532,36.0636363636364,-0.0272727272727273,2.5064423076923075,15.69947552447552,26.93784965034965,73.34905594405593,-0.02638953146775744,0.04408474799315761
13301,318,1136,6081,2453,Debris.Burning,154,15.5961,76.5369,20.6208,5.1867,1.7847,12.5613,279.4608,764.7624,170.5896,99.5724,122.1939,214.6392,32.6961,89.6319,3.4254,0,0,2010,17.02692307692307,34.3045454545455,-3.05454545454545,2.1457517482517483,13.73006993006993,24.789160839160832,65.58647727272728,-0.01697289746415932,0.004391801969656594
13303,623,2099,21184,2214,Debris.Burning,264,25.8228,103.4667,16.4421,4.1787,2.0988,22.2651,361.0305,975.2958,270.8496,130.2984,195.9804,166.2462,223.803,476.4483,16.9344,0,0,2010,17.372202797202796,34.7727272727273,-2.37272727272727,0,12.713898601398606,27.86783216783217,71.00608391608392,-0.1773955734283808,0.030719482619242098
13305,975,6931,28305,7269,Debris.Burning,365,23.0742,113.3703,36.99,7.9686,1.9449,4.1103,4.6314,802.0746,7.3161,188.1684,178.0848,67.0572,158.5701,1087.0848,75.9753,0,0,2010,18.409790209790213,35.5454545454545,-0.536363636363636,2.858068181818182,17.840384615384618,32.6423951048951,81.4392132867133,-0.07034412280620198,0.029895956802315406
13307,201,356,2590,1675,Debris.Burning,120,5.3838,22.4694,3.1275,0.477,0.1512,0.3636,66.7611,232.9821,97.56,44.1963,80.9307,12.9402,159.0876,83.1708,1.2303,0,0,2010,17.70847902097902,36.3090909090909,-2.87727272727273,2.5025349650349646,15.962062937062944,27.576923076923077,68.04806818181818,-0.04332084615611308,-0.003368683718029531
13309,648,1348,6785,8190,Debris.Burning,366,18.54,59.9094,12.4596,2.4237,0.8604,2.5245,26.2368,733.8861,33.0939,79.974,113.2191,24.0354,170.9991,384.9912,19.5408,0,0,2010,18.582430069930066,35.6772727272727,-0.981818181818182,2.553365384615385,14.892307692307696,28.315122377622373,69.74363636363636,-0.1259342070382972,0.025208986415882297
