annee,NAME_1,NAME_2,county,broad_type_lc,surface
2015,California,Monterey,06053,Wetlands,274.4406
2015,California,Napa,06055,Barren,2.529
2015,California,Napa,06055,Cultivated,228.73860000000002
2015,California,Napa,06055,Developped,270.3249
2015,California,Napa,06055,Forest,811.0575
2015,California,Napa,06055,Herbaceous,663.399
2015,California,Napa,06055,Other,0
2015,California,Napa,06055,Schrub Scrub,1201.434
2015,California,Napa,06055,Wetlands,132.6357
2015,California,Nevada,06057,Barren,2.0034
2015,California,Nevada,06057,Cultivated,0.0018
2015,California,Nevada,06057,Developped,221.6043
2015,California,Nevada,06057,Forest,3723.8418
2015,California,Nevada,06057,Herbaceous,263.9178
2015,California,Nevada,06057,Other,0
2015,California,Nevada,06057,Schrub Scrub,1223.4465
2015,California,Nevada,06057,Wetlands,18.665100000000002
2015,California,Placer,06061,Barren,21.8655
2015,California,Placer,06061,Cultivated,591.3018000000001
2015,California,Placer,06061,Developped,656.3673
2015,California,Placer,06061,Forest,3648.3867
2015,California,Placer,06061,Herbaceous,942.8283
2015,California,Placer,06061,Other,0
2015,California,Placer,06061,Schrub Scrub,1151.2818
2015,California,Placer,06061,Wetlands,24.057000000000002
2015,California,Plumas,06063,Barren,101.5551
2015,California,Plumas,06063,Cultivated,196.0272
2015,California,Plumas,06063,Developped,178.35660000000001
2015,California,Plumas,06063,Forest,7116.8832
2015,California,Plumas,06063,Herbaceous,612.5238
2015,California,Plumas,06063,Other,0
2015,California,Plumas,06063,Schrub Scrub,3280.1778
2015,California,Plumas,06063,Wetlands,262.8315
2015,California,Riverside,06065,Barren,4265.9433
2015,California,Riverside,06065,Cultivated,1370.6631
2015,California,Riverside,06065,Developped,3087.9531
2015,California,Riverside,06065,Forest,935.1576
2015,California,Riverside,06065,Herbaceous,3433.0392
2015,California,Riverside,06065,Other,189.5733
2015,California,Riverside,06065,Schrub Scrub,21617.5419
2015,California,Riverside,06065,Wetlands,213.5394
2015,California,Sacramento,06067,Barren,22.8231
2015,California,Sacramento,06067,Cultivated,2939.049
2015,California,Sacramento,06067,Developped,1244.7666
2015,California,Sacramento,06067,Forest,21.6549
2015,California,Sacramento,06067,Herbaceous,1351.4544
2015,California,Sacramento,06067,Other,0
2015,California,Sacramento,06067,Schrub Scrub,158.5062
2015,California,Sacramento,06067,Wetlands,125.8056
2015,California,San Benito,06069,Barren,13.4901
2015,California,San Benito,06069,Cultivated,1099.7199
2015,California,San Benito,06069,Developped,218.4831
2015,California,San Benito,06069,Forest,803.4876
2015,California,San Benito,06069,Herbaceous,3554.918
2015,California,San Benito,06069,Other,0
2015,California,San Benito,06069,Schrub Scrub,2196.719
2015,California,San Benito,06069,Wetlands,105.9822
2015,California,San Bernardino,06071,Barren,7656.1794
2015,California,San Bernardino,06071,Cultivated,479.1114
2015,California,San Bernardino,06071,Developped,4877.6157
2015,California,San Bernardino,06071,Forest,1388.4092999999998
2015,California,San Bernardino,06071,Herbaceous,4746.2634
2015,California,San Bernardino,06071,Other,0
2015,California,San Bernardino,06071,Schrub Scrub,63676.3761
2015,California,San Bernardino,06071,Wetlands,228.2724
2015,California,San Diego,06073,Barren,2054.5533
2015,California,San Diego,06073,Cultivated,310.41360000000003
2015,California,San Diego,06073,Developped,2359.6137
2015,California,San Diego,06073,Forest,543.303
2015,California,San Diego,06073,Herbaceous,1527.57
2015,California,San Diego,06073,Other,2005.7472
2015,California,San Diego,06073,Schrub Scrub,7711.6221
2015,California,San Diego,06073,Wetlands,170.2521
2015,California,San Joaquin,06077,Barren,9.4779
2015,California,San Joaquin,06077,Cultivated,3562.9795
2015,California,San Joaquin,06077,Developped,780.264
2015,California,San Joaquin,06077,Forest,39.1392
2015,California,San Joaquin,06077,Herbaceous,991.755
2015,California,San Joaquin,06077,Other,0
2015,California,San Joaquin,06077,Schrub Scrub,130.8663
2015,California,San Joaquin,06077,Wetlands,79.34129999999999
2015,California,San Luis Obispo,06079,Barren,79.3521
2015,California,San Luis Obispo,06079,Cultivated,2318.1192
2015,California,San Luis Obispo,06079,Developped,927.1872
2015,California,San Luis Obispo,06079,Forest,1468.6947
2015,California,San Luis Obispo,06079,Herbaceous,7337.718
2015,California,San Luis Obispo,06079,Other,3638.8215
2015,California,San Luis Obispo,06079,Schrub Scrub,4400.8146
2015,California,San Luis Obispo,06079,Wetlands,161.5212
2015,California,Santa Barbara,06083,Barren,20.8593
2015,California,Santa Barbara,06083,Cultivated,487.34639999999996
2015,California,Santa Barbara,06083,Developped,633.7818
2015,California,Santa Barbara,06083,Forest,1352.1717
2015,California,Santa Barbara,06083,Herbaceous,2559.1707
2015,California,Santa Barbara,06083,Other,13721.8635
2015,California,Santa Barbara,06083,Schrub Scrub,4648.5405
2015,California,Santa Barbara,06083,Wetlands,110.7306
2015,California,Santa Clara,06085,Barren,6.8643
2015,California,Santa Clara,06085,Cultivated,252.23760000000001
2015,California,Santa Clara,06085,Developped,1076.5566000000001
2015,California,Santa Clara,06085,Forest,1813.8637999999999
2015,California,Santa Clara,06085,Herbaceous,854.847
2015,California,Santa Clara,06085,Other,0
2015,California,Santa Clara,06085,Schrub Scrub,1396.437
2015,California,Santa Clara,06085,Wetlands,48.8952
2015,California,Santa Cruz,06087,Barren,3.8277
2015,California,Santa Cruz,06087,Cultivated,97.1397
2015,California,Santa Cruz,06087,Developped,583.3179
2015,California,Santa Cruz,06087,Forest,1301.3829
2015,California,Santa Cruz,06087,Herbaceous,204.8562
2015,California,Santa Cruz,06087,Other,320.7519
2015,California,Santa Cruz,06087,Schrub Scrub,225.0234
2015,California,Santa Cruz,06087,Wetlands,13.9464
2015,California,Shasta,06089,Barren,73.2294
2015,California,Shasta,06089,Cultivated,269.2989
2015,California,Shasta,06089,Developped,588.4569
2015,California,Shasta,06089,Forest,9619.5789
2015,California,Shasta,06089,Herbaceous,1931.2443
2015,California,Shasta,06089,Other,4.2066
2015,California,Shasta,06089,Schrub Scrub,4848.4836
2015,California,Shasta,06089,Wetlands,136.1556
2015,California,Sierra,06091,Barren,2.6748
2015,California,Sierra,06091,Cultivated,36.0738
2015,California,Sierra,06091,Developped,93.1068
2015,California,Sierra,06091,Forest,3105.9836999999998
2015,California,Sierra,06091,Herbaceous,221.0463
2015,California,Sierra,06091,Other,0.0036
2015,California,Sierra,06091,Schrub Scrub,1490.1147
2015,California,Sierra,06091,Wetlands,123.3648
2015,California,Siskiyou,06093,Barren,252.4806
2015,California,Siskiyou,06093,Cultivated,1509.6357
2015,California,Siskiyou,06093,Developped,845.1072
2015,California,Siskiyou,06093,Forest,15038.5743
2015,California,Siskiyou,06093,Herbaceous,2393.5122
2015,California,Siskiyou,06093,Other,11.3031
2015,California,Siskiyou,06093,Schrub Scrub,5782.0905
2015,California,Siskiyou,06093,Wetlands,281.0826
2015,California,Solano,06095,Barren,8.1297
2015,California,Solano,06095,Cultivated,1207.1536
2015,California,Solano,06095,Developped,550.8801
2015,California,Solano,06095,Forest,329.4243
2015,California,Solano,06095,Herbaceous,788.8608
2015,California,Solano,06095,Other,0
2015,California,Solano,06095,Schrub Scrub,433.4877
2015,California,Solano,06095,Wetlands,340.30890000000005
2015,California,Sonoma,06097,Barren,7.7481
2015,California,Sonoma,06097,Cultivated,316.0908
2015,California,Sonoma,06097,Developped,556.0821
2015,California,Sonoma,06097,Forest,2339.3331000000003
2015,California,Sonoma,06097,Herbaceous,1209.865
2015,California,Sonoma,06097,Other,2133.109
2015,California,Sonoma,06097,Schrub Scrub,1573.007
2015,California,Sonoma,06097,Wetlands,153.621
2015,California,Stanislaus,06099,Barren,30.1968
2015,California,Stanislaus,06099,Cultivated,4266.09
2015,California,Stanislaus,06099,Developped,896.5233
2015,California,Stanislaus,06099,Forest,405.40229999999997
2015,California,Stanislaus,06099,Herbaceous,2741.8392
2015,California,Stanislaus,06099,Other,0
2015,California,Stanislaus,06099,Schrub Scrub,984.492
2015,California,Stanislaus,06099,Wetlands,212.71499999999997
2015,California,Tehama,06103,Barren,26.5842
2015,California,Tehama,06103,Cultivated,540.9702
2015,California,Tehama,06103,Developped,349.4889
2015,California,Tehama,06103,Forest,3649.8195
2015,California,Tehama,06103,Herbaceous,2617.6095
2015,California,Tehama,06103,Other,0
2015,California,Tehama,06103,Schrub Scrub,4088.8458
2015,California,Tehama,06103,Wetlands,138.6765
2015,California,Trinity,06105,Barren,77.445
2015,California,Trinity,06105,Cultivated,105.26129999999999
2015,California,Trinity,06105,Developped,917.8335
2015,California,Trinity,06105,Forest,9638.826299999999
2015,California,Trinity,06105,Herbaceous,1993.9194
2015,California,Trinity,06105,Other,4.2066
2015,California,Trinity,06105,Schrub Scrub,5075.8056
2015,California,Trinity,06105,Wetlands,83.83590000000001
2015,California,Tulare,06107,Barren,655.8363
2015,California,Tulare,06107,Cultivated,5256.954
2015,California,Tulare,06107,Developped,748.206
2015,California,Tulare,06107,Forest,3469.527
2015,California,Tulare,06107,Herbaceous,2786.3514
2015,California,Tulare,06107,Other,1.8594
2015,California,Tulare,06107,Schrub Scrub,4270.1391
2015,California,Tulare,06107,Wetlands,67.1535
2015,California,Tuolumne,06109,Barren,249.3477
2015,California,Tuolumne,06109,Cultivated,85.53869999999999
2015,California,Tuolumne,06109,Developped,169.9353
2015,California,Tuolumne,06109,Forest,4610.259
2015,California,Tuolumne,06109,Herbaceous,1980.3123
2015,California,Tuolumne,06109,Other,3.3282
2015,California,Tuolumne,06109,Schrub Scrub,4046.1147
2015,California,Tuolumne,06109,Wetlands,54.135000000000005
2015,California,Ventura,06111,Barren,40.8105
2015,California,Ventura,06111,Cultivated,411.4305
2015,California,Ventura,06111,Developped,925.3683
2015,California,Ventura,06111,Forest,1564.1253
2015,California,Ventura,06111,Herbaceous,1221.9147
2015,California,Ventura,06111,Other,10309.6575
2015,California,Ventura,06111,Schrub Scrub,5084.1351
2015,California,Ventura,06111,Wetlands,74.8494
2015,California,Yolo,06113,Barren,14.2605
2015,California,Yolo,06113,Cultivated,2873.3526
2015,California,Yolo,06113,Developped,495.6615
2015,California,Yolo,06113,Forest,271.5192
2015,California,Yolo,06113,Herbaceous,807.9336
2015,California,Yolo,06113,Other,0
2015,California,Yolo,06113,Schrub Scrub,988.8444
2015,California,Yolo,06113,Wetlands,73.9674
2015,California,Yuba,06115,Barren,35.9397
2015,California,Yuba,06115,Cultivated,917.1009
2015,California,Yuba,06115,Developped,316.836
2015,California,Yuba,06115,Forest,1966.3866
2015,California,Yuba,06115,Herbaceous,669.618
2015,California,Yuba,06115,Other,0
2015,California,Yuba,06115,Schrub Scrub,431.3169
2015,California,Yuba,06115,Wetlands,23.9139
2015,Florida,Alachua,12001,Barren,7.5897
2015,Florida,Alachua,12001,Cultivated,737.9694000000001
2015,Florida,Alachua,12001,Developped,318.2148
2015,Florida,Alachua,12001,Forest,1340.9813
2015,Florida,Alachua,12001,Herbaceous,118.2186
2015,Florida,Alachua,12001,Other,0
2015,Florida,Alachua,12001,Schrub Scrub,185.0004
2015,Florida,Alachua,12001,Wetlands,559.5651
2015,Florida,Baker,12003,Barren,4.8087
2015,Florida,Baker,12003,Cultivated,104.43780000000001
2015,Florida,Baker,12003,Developped,135.5715
2015,Florida,Baker,12003,Forest,976.2372
2015,Florida,Baker,12003,Herbaceous,157.167
2015,Florida,Baker,12003,Other,0
2015,Florida,Baker,12003,Schrub Scrub,155.5929
2015,Florida,Baker,12003,Wetlands,793.2762
2015,Florida,Bay,12005,Barren,40.7124
2015,Florida,Bay,12005,Cultivated,39.0321
2015,Florida,Bay,12005,Developped,397.8054
2015,Florida,Bay,12005,Forest,847.2176999999999
2015,Florida,Bay,12005,Herbaceous,268.2585
2015,Florida,Bay,12005,Other,834.4035
2015,Florida,Bay,12005,Schrub Scrub,343.3959
2015,Florida,Bay,12005,Wetlands,1185.0448000000001
2015,Florida,Brevard,12009,Barren,15.7977
2015,Florida,Brevard,12009,Cultivated,937.2797999999999
2015,Florida,Brevard,12009,Developped,758.0628
2015,Florida,Brevard,12009,Forest,302.256
2015,Florida,Brevard,12009,Herbaceous,43.6824
2015,Florida,Brevard,12009,Other,2079.683
2015,Florida,Brevard,12009,Schrub Scrub,189.6417
2015,Florida,Brevard,12009,Wetlands,2139.6536
2015,Florida,Broward,12011,Barren,6.1047
2015,Florida,Broward,12011,Cultivated,89.6292
2015,Florida,Broward,12011,Developped,1147.4991
2015,Florida,Broward,12011,Forest,12.4605
2015,Florida,Broward,12011,Herbaceous,7.3548
2015,Florida,Broward,12011,Other,341.6697
2015,Florida,Broward,12011,Schrub Scrub,3.9996
2015,Florida,Broward,12011,Wetlands,2774.9258999999997
2015,Florida,Calhoun,12013,Barren,1.8675
2015,Florida,Calhoun,12013,Cultivated,143.78040000000001
2015,Florida,Calhoun,12013,Developped,123.3648
2015,Florida,Calhoun,12013,Forest,762.7121999999999
2015,Florida,Calhoun,12013,Herbaceous,161.3151
2015,Florida,Calhoun,12013,Other,0
2015,Florida,Calhoun,12013,Schrub Scrub,199.1592
2015,Florida,Calhoun,12013,Wetlands,691.3467
2015,Florida,Charlotte,12015,Barren,4.5747
2015,Florida,Charlotte,12015,Cultivated,597.3246
2015,Florida,Charlotte,12015,Developped,674.0055
2015,Florida,Charlotte,12015,Forest,144.2772
2015,Florida,Charlotte,12015,Herbaceous,23.112
2015,Florida,Charlotte,12015,Other,100.8117
2015,Florida,Charlotte,12015,Schrub Scrub,131.4072
2015,Florida,Charlotte,12015,Wetlands,1222.6644
2015,Florida,Citrus,12017,Barren,8.568
2015,Florida,Citrus,12017,Cultivated,243.4941
2015,Florida,Citrus,12017,Developped,479.9925
2015,Florida,Citrus,12017,Forest,654.0021
2015,Florida,Citrus,12017,Herbaceous,28.3743
2015,Florida,Citrus,12017,Other,139.0806
2015,Florida,Citrus,12017,Schrub Scrub,31.752
2015,Florida,Citrus,12017,Wetlands,809.7597000000001
2015,Florida,Clay,12019,Barren,37.6623
2015,Florida,Clay,12019,Cultivated,159.183
2015,Florida,Clay,12019,Developped,434.457
2015,Florida,Clay,12019,Forest,1085.8455999999999
2015,Florida,Clay,12019,Herbaceous,130.7817
2015,Florida,Clay,12019,Other,0
2015,Florida,Clay,12019,Schrub Scrub,253.3428
2015,Florida,Clay,12019,Wetlands,511.1352
2015,Florida,Collier,12021,Barren,29.2122
2015,Florida,Collier,12021,Cultivated,1050.1812
2015,Florida,Collier,12021,Developped,802.3491
2015,Florida,Collier,12021,Forest,323.6472
2015,Florida,Collier,12021,Herbaceous,54.6822
2015,Florida,Collier,12021,Other,762.5583
2015,Florida,Collier,12021,Schrub Scrub,19.7757
2015,Florida,Collier,12021,Wetlands,5753.1951
2015,Florida,Columbia,12023,Barren,9.252
2015,Florida,Columbia,12023,Cultivated,548.7426
2015,Florida,Columbia,12023,Developped,224.09820000000002
2015,Florida,Columbia,12023,Forest,1136.5164
2015,Florida,Columbia,12023,Herbaceous,153.2016
2015,Florida,Columbia,12023,Other,0
2015,Florida,Columbia,12023,Schrub Scrub,219.9888
2015,Florida,Columbia,12023,Wetlands,763.8903
2015,Florida,De Soto,12027,Barren,3.2976
2015,Florida,De Soto,12027,Cultivated,1308.2652
2015,Florida,De Soto,12027,Developped,115.3269
2015,Florida,De Soto,12027,Forest,46.474199999999996
2015,Florida,De Soto,12027,Herbaceous,13.7547
2015,Florida,De Soto,12027,Other,0
2015,Florida,De Soto,12027,Schrub Scrub,78.894
2015,Florida,De Soto,12027,Wetlands,610.7778
2015,Florida,Dixie,12029,Barren,5.9481
2015,Florida,Dixie,12029,Cultivated,105.90480000000001
2015,Florida,Dixie,12029,Developped,176.4855
2015,Florida,Dixie,12029,Forest,760.4028
2015,Florida,Dixie,12029,Herbaceous,109.5822
2015,Florida,Dixie,12029,Other,500.5584
2015,Florida,Dixie,12029,Schrub Scrub,124.7364
2015,Florida,Dixie,12029,Wetlands,1288.3063000000002
2015,Florida,Duval,12031,Barren,20.8719
2015,Florida,Duval,12031,Cultivated,85.99050000000001
2015,Florida,Duval,12031,Developped,974.9771999999999
2015,Florida,Duval,12031,Forest,808.9443
2015,Florida,Duval,12031,Herbaceous,103.797
2015,Florida,Duval,12031,Other,150.9057
2015,Florida,Duval,12031,Schrub Scrub,136.2663
2015,Florida,Duval,12031,Wetlands,839.6694
2015,Florida,Escambia,12033,Barren,47.4039
2015,Florida,Escambia,12033,Cultivated,797.9930999999999
2015,Florida,Escambia,12033,Developped,727.0326
2015,Florida,Escambia,12033,Forest,1494.0425
2015,Florida,Escambia,12033,Herbaceous,285.3072
2015,Florida,Escambia,12033,Other,424.1718
2015,Florida,Escambia,12033,Schrub Scrub,624.0681
2015,Florida,Escambia,12033,Wetlands,1132.7356
2015,Florida,Flagler,12035,Barren,7.3296
2015,Florida,Flagler,12035,Cultivated,174.1176
2015,Florida,Flagler,12035,Developped,237.5127
2015,Florida,Flagler,12035,Forest,608.8338000000001
2015,Florida,Flagler,12035,Herbaceous,48.9663
2015,Florida,Flagler,12035,Other,180.4797
2015,Florida,Flagler,12035,Schrub Scrub,124.2909
2015,Florida,Flagler,12035,Wetlands,697.7943
2015,Florida,Franklin,12037,Barren,34.9785
2015,Florida,Franklin,12037,Cultivated,1.4418
2015,Florida,Franklin,12037,Developped,133.5069
2015,Florida,Franklin,12037,Forest,204.4899
2015,Florida,Franklin,12037,Herbaceous,14.4297
2015,Florida,Franklin,12037,Other,1793.4048
2015,Florida,Franklin,12037,Schrub Scrub,19.575
2015,Florida,Franklin,12037,Wetlands,1744.7121
2015,Florida,Gadsden,12039,Barren,4.5864
2015,Florida,Gadsden,12039,Cultivated,180.11970000000002
2015,Florida,Gadsden,12039,Developped,173.7162
2015,Florida,Gadsden,12039,Forest,966.6036
2015,Florida,Gadsden,12039,Herbaceous,189.0603
2015,Florida,Gadsden,12039,Other,0
2015,Florida,Gadsden,12039,Schrub Scrub,104.2641
2015,Florida,Gadsden,12039,Wetlands,584.1927000000001
2015,Florida,Gilchrist,12041,Barren,1.2276
2015,Florida,Gilchrist,12041,Cultivated,445.3713
2015,Florida,Gilchrist,12041,Developped,82.6902
2015,Florida,Gilchrist,12041,Forest,367.0002
2015,Florida,Gilchrist,12041,Herbaceous,80.2584
2015,Florida,Gilchrist,12041,Other,0
2015,Florida,Gilchrist,12041,Schrub Scrub,100.2366
2015,Florida,Gilchrist,12041,Wetlands,184.2237
2015,Florida,Glades,12043,Barren,4.8546
2015,Florida,Glades,12043,Cultivated,1672.8453
2015,Florida,Glades,12043,Developped,160.7148
2015,Florida,Glades,12043,Forest,193.887
2015,Florida,Glades,12043,Herbaceous,88.0632
2015,Florida,Glades,12043,Other,0
2015,Florida,Glades,12043,Schrub Scrub,281.8206
2015,Florida,Glades,12043,Wetlands,1213.7463
2015,Florida,Hamilton,12047,Barren,25.7706
2015,Florida,Hamilton,12047,Cultivated,339.0606
2015,Florida,Hamilton,12047,Developped,118.6452
2015,Florida,Hamilton,12047,Forest,742.8924
2015,Florida,Hamilton,12047,Herbaceous,186.4557
2015,Florida,Hamilton,12047,Other,0
2015,Florida,Hamilton,12047,Schrub Scrub,157.9959
2015,Florida,Hamilton,12047,Wetlands,481.3569
2015,Florida,Hendry,12051,Barren,20.4183
2015,Florida,Hendry,12051,Cultivated,2807.1036000000004
2015,Florida,Hendry,12051,Developped,285.1812
2015,Florida,Hendry,12051,Forest,220.73219999999998
2015,Florida,Hendry,12051,Herbaceous,98.847
2015,Florida,Hendry,12051,Other,0
2015,Florida,Hendry,12051,Schrub Scrub,184.2219
2015,Florida,Hendry,12051,Wetlands,2227.4649
2015,Florida,Hernando,12053,Barren,13.968
2015,Florida,Hernando,12053,Cultivated,405.4545
2015,Florida,Hernando,12053,Developped,412.8282
2015,Florida,Hernando,12053,Forest,596.7008999999999
2015,Florida,Hernando,12053,Herbaceous,29.4021
2015,Florida,Hernando,12053,Other,139.662
2015,Florida,Hernando,12053,Schrub Scrub,28.593
2015,Florida,Hernando,12053,Wetlands,494.73720000000003
2015,Florida,Highlands,12055,Barren,7.5132
2015,Florida,Highlands,12055,Cultivated,2345.7339
2015,Florida,Highlands,12055,Developped,332.38980000000004
2015,Florida,Highlands,12055,Forest,208.1682
2015,Florida,Highlands,12055,Herbaceous,55.6173
2015,Florida,Highlands,12055,Other,0
2015,Florida,Highlands,12055,Schrub Scrub,346.9338
2015,Florida,Highlands,12055,Wetlands,1426.5913999999998
2015,Florida,Hillsborough,12057,Barren,75.7404
2015,Florida,Hillsborough,12057,Cultivated,956.3805
2015,Florida,Hillsborough,12057,Developped,1825.3161
2015,Florida,Hillsborough,12057,Forest,242.6778
2015,Florida,Hillsborough,12057,Herbaceous,89.3727
2015,Florida,Hillsborough,12057,Other,1.8864
2015,Florida,Hillsborough,12057,Schrub Scrub,99.4941
2015,Florida,Hillsborough,12057,Wetlands,1241.0666
2015,Florida,Holmes,12059,Barren,1.1871
2015,Florida,Holmes,12059,Cultivated,358.4682
2015,Florida,Holmes,12059,Developped,109.5264
2015,Florida,Holmes,12059,Forest,622.2519
2015,Florida,Holmes,12059,Herbaceous,57.9816
2015,Florida,Holmes,12059,Other,0
2015,Florida,Holmes,12059,Schrub Scrub,179.2908
2015,Florida,Holmes,12059,Wetlands,575.5824
2015,Florida,Indian River,12061,Barren,6.6213
2015,Florida,Indian River,12061,Cultivated,736.6509
2015,Florida,Indian River,12061,Developped,263.1249
2015,Florida,Indian River,12061,Forest,71.0712
2015,Florida,Indian River,12061,Herbaceous,21.3588
2015,Florida,Indian River,12061,Other,250.047
2015,Florida,Indian River,12061,Schrub Scrub,26.685
2015,Florida,Indian River,12061,Wetlands,755.6004
2015,Florida,Jackson,12063,Barren,3.636
2015,Florida,Jackson,12063,Cultivated,1096.8345
2015,Florida,Jackson,12063,Developped,240.093
2015,Florida,Jackson,12063,Forest,1149.2956000000001
2015,Florida,Jackson,12063,Herbaceous,142.587
2015,Florida,Jackson,12063,Other,0
2015,Florida,Jackson,12063,Schrub Scrub,272.8737
2015,Florida,Jackson,12063,Wetlands,808.56
2015,Florida,Lake,12069,Barren,32.7501
2015,Florida,Lake,12069,Cultivated,1025.2467
2015,Florida,Lake,12069,Developped,1170.1341
2015,Florida,Lake,12069,Forest,1387.0962
2015,Florida,Lake,12069,Herbaceous,93.1752
2015,Florida,Lake,12069,Other,0
2015,Florida,Lake,12069,Schrub Scrub,204.4422
2015,Florida,Lake,12069,Wetlands,1686.9708
2015,Florida,Lee,12071,Barren,14.0454
2015,Florida,Lee,12071,Cultivated,321.9624
2015,Florida,Lee,12071,Developped,1053.828
2015,Florida,Lee,12071,Forest,47.9421
2015,Florida,Lee,12071,Herbaceous,28.2141
2015,Florida,Lee,12071,Other,576.9855
2015,Florida,Lee,12071,Schrub Scrub,39.4641
2015,Florida,Lee,12071,Wetlands,1149.5223
2015,Florida,Leon,12073,Barren,7.0245
2015,Florida,Leon,12073,Cultivated,189.6336
2015,Florida,Leon,12073,Developped,347.2416
2015,Florida,Leon,12073,Forest,1564.7040000000002
2015,Florida,Leon,12073,Herbaceous,144.0378
2015,Florida,Leon,12073,Other,0
2015,Florida,Leon,12073,Schrub Scrub,134.1522
2015,Florida,Leon,12073,Wetlands,881.9802000000001
2015,Florida,Levy,12075,Barren,11.1168
2015,Florida,Levy,12075,Cultivated,775.5615
2015,Florida,Levy,12075,Developped,486.459
2015,Florida,Levy,12075,Forest,1534.5941
2015,Florida,Levy,12075,Herbaceous,179.415
2015,Florida,Levy,12075,Other,678.4758
2015,Florida,Levy,12075,Schrub Scrub,124.0173
2015,Florida,Levy,12075,Wetlands,1331.7983
2015,Florida,Liberty,12077,Barren,5.0814
2015,Florida,Liberty,12077,Cultivated,124.1118
2015,Florida,Liberty,12077,Developped,166.72949999999997
2015,Florida,Liberty,12077,Forest,1318.905
2015,Florida,Liberty,12077,Herbaceous,206.9028
2015,Florida,Liberty,12077,Other,0
2015,Florida,Liberty,12077,Schrub Scrub,123.4521
2015,Florida,Liberty,12077,Wetlands,2244.6333000000004
2015,Florida,Madison,12079,Barren,2.286
2015,Florida,Madison,12079,Cultivated,440.13689999999997
2015,Florida,Madison,12079,Developped,135.6651
2015,Florida,Madison,12079,Forest,899.8092
2015,Florida,Madison,12079,Herbaceous,179.0352
2015,Florida,Madison,12079,Other,0
2015,Florida,Madison,12079,Schrub Scrub,179.3925
2015,Florida,Madison,12079,Wetlands,776.7927
2015,Florida,Manatee,12081,Barren,51.8382
2015,Florida,Manatee,12081,Cultivated,989.3079
2015,Florida,Manatee,12081,Developped,689.7789
2015,Florida,Manatee,12081,Forest,120.5163
2015,Florida,Manatee,12081,Herbaceous,32.7222
2015,Florida,Manatee,12081,Other,379.4364
2015,Florida,Manatee,12081,Schrub Scrub,85.41
2015,Florida,Manatee,12081,Wetlands,825.2676
2015,Florida,Marion,12083,Barren,16.3944
2015,Florida,Marion,12083,Cultivated,1275.462
2015,Florida,Marion,12083,Developped,869.4458999999999
2015,Florida,Marion,12083,Forest,2405.2752
2015,Florida,Marion,12083,Herbaceous,171.5121
2015,Florida,Marion,12083,Other,0
2015,Florida,Marion,12083,Schrub Scrub,217.9044
2015,Florida,Marion,12083,Wetlands,806.5458
2015,Florida,Martin,12085,Barren,5.202
2015,Florida,Martin,12085,Cultivated,986.7122999999999
2015,Florida,Martin,12085,Developped,557.9775
2015,Florida,Martin,12085,Forest,71.7615
2015,Florida,Martin,12085,Herbaceous,22.3002
2015,Florida,Martin,12085,Other,233.2224
2015,Florida,Martin,12085,Schrub Scrub,18.6462
2015,Florida,Martin,12085,Wetlands,1003.5288
2015,Florida,Miami-Dade,12086,Barren,11.7882
2015,Florida,Miami-Dade,12086,Cultivated,262.41929999999996
2015,Florida,Miami-Dade,12086,Developped,1179.9333
2015,Florida,Miami-Dade,12086,Forest,30.0942
2015,Florida,Miami-Dade,12086,Herbaceous,8.0343
2015,Florida,Miami-Dade,12086,Other,966.5586
2015,Florida,Miami-Dade,12086,Schrub Scrub,30.1365
2015,Florida,Miami-Dade,12086,Wetlands,4755.0636
2015,Florida,Nassau,12089,Barren,26.0118
2015,Florida,Nassau,12089,Cultivated,117.64259999999999
2015,Florida,Nassau,12089,Developped,870.7239
2015,Florida,Nassau,12089,Forest,1250.9924
2015,Florida,Nassau,12089,Herbaceous,165.1113
2015,Florida,Nassau,12089,Other,89.6985
2015,Florida,Nassau,12089,Schrub Scrub,193.1823
2015,Florida,Nassau,12089,Wetlands,1109.5928999999999
2015,Florida,Okaloosa,12091,Barren,32.8482
2015,Florida,Okaloosa,12091,Cultivated,175.3002
2015,Florida,Okaloosa,12091,Developped,346.16249999999997
2015,Florida,Okaloosa,12091,Forest,1330.0785999999998
2015,Florida,Okaloosa,12091,Herbaceous,207.8703
2015,Florida,Okaloosa,12091,Other,85.2858
2015,Florida,Okaloosa,12091,Schrub Scrub,396.0207
2015,Florida,Okaloosa,12091,Wetlands,397.2915
2015,Florida,Okeechobee,12093,Barren,3.1041
2015,Florida,Okeechobee,12093,Cultivated,2097.2005
2015,Florida,Okeechobee,12093,Developped,133.8885
2015,Florida,Okeechobee,12093,Forest,141.74190000000002
2015,Florida,Okeechobee,12093,Herbaceous,35.82
2015,Florida,Okeechobee,12093,Other,0
2015,Florida,Okeechobee,12093,Schrub Scrub,187.9983
2015,Florida,Okeechobee,12093,Wetlands,1352.6109
2015,Florida,Orange,12095,Barren,19.4814
2015,Florida,Orange,12095,Cultivated,542.1303
2015,Florida,Orange,12095,Developped,1430.7695999999999
2015,Florida,Orange,12095,Forest,285.5673
2015,Florida,Orange,12095,Herbaceous,44.8245
2015,Florida,Orange,12095,Other,0
2015,Florida,Orange,12095,Schrub Scrub,71.4267
2015,Florida,Orange,12095,Wetlands,1535.034
2015,Florida,Osceola,12097,Barren,21.591
2015,Florida,Osceola,12097,Cultivated,2186.9316
